Word,Score
couple,17.527024769328392
place,17.527006828940987
use,17.526233642616486
opium,17.526020626722367
family,17.525234306514825
commission,17.525093577623174
scale,17.524917165549287
fiber,17.524543284005762
desire,17.52321843790894
reformation,17.522709854223358
classification,17.522579360339446
shape,17.522547770669977
overlap,17.52240631341307
inland,17.52225402677804
pattern,17.522139599104307
death,17.52165081290822
glass,17.521519707639772
engineer,17.521369357511436
marketing,17.519878187779057
mother,17.519690726924832
3rd,17.51932367686554
medium,17.518961802168263
assault,17.51874276105597
matrix,17.51874276105597
algae,17.51874276105597
summit,17.51874276105597
icon,17.51874276105597
parking,17.51874276105597
prediction,17.51874276105597
theft,17.51874276105597
salvation,17.51874276105597
freshman,17.51874276105597
incentive,17.51874276105597
government,17.51860534780366
action,17.518114851135653
damage,17.517004917858287
user,17.516497313949866
class,17.516386236287424
grace,17.515744103011052
pair,17.515570452774295
partner,17.515376031946403
housing,17.515023174803893
leader,17.514387838065534
holiday,17.513205593209207
display,17.512485185283012
doctrine,17.512175649775685
exterior,17.51179168868976
formalist,17.51179168868976
processing,17.51131424967789
sister,17.51053019628072
wind,17.51053019628072
dollar,17.51000230263576
suit,17.50994162627531
a,17.509800132438684
allied,17.50962800811174
group,17.509462163833437
subset,17.50791414384662
caliph,17.50791414384662
malware,17.50791414384662
promotion,17.50791414384662
integration,17.50791414384662
compensation,17.50791414384662
tube,17.50791414384662
statement,17.50791414384662
slavery,17.50777517674044
hydrogen,17.50775523150059
nature,17.506627751704794
phyla,17.50449539028565
range,17.503895742311368
revolution,17.503091124163745
extension,17.502852261616322
ore,17.502852261616322
object,17.50213509317887
property,17.501866108071532
upset,17.501850341139583
disc,17.50040273221398
care,17.500273769560618
sense,17.500273769560618
chartered,17.5001785258876
son,17.49936893157695
building,17.499284166011606
rescue,17.4992372969619
offense,17.498005140122633
floor,17.498005140122633
annexation,17.498005140122633
session,17.498005140122633
junction,17.498005140122633
faction,17.498005140122633
infrastructure,17.498005140122633
alphabet,17.498005140122633
tourism,17.498005140122633
conductivity,17.498005140122633
minute,17.498005140122633
wave,17.497013238961788
penalty,17.496825298596935
fund,17.496679929693357
registration,17.495411434499232
suite,17.495411434499232
photo,17.495411434499232
rail,17.494886280137898
exposure,17.494886280137898
hdtv,17.494886280137898
supporter,17.4943436422142
accent,17.4943436422142
knot,17.49416820715038
epinephrine,17.49416820715038
glucose,17.49416820715038
vitamin,17.49416820715038
student,17.494046945296276
window,17.49335919031595
clothing,17.49313264269629
tense,17.492541521777298
week,17.49245302390298
import,17.49199972597531
boy,17.491856113137757
n,17.491756889687995
time,17.49110771243583
address,17.489302940598446
crime,17.48890192503835
materialism,17.48890192503835
demonstration,17.48890192503835
writer,17.48890192503835
mouth,17.48890192503835
casino,17.48890192503835
solution,17.48890192503835
risk,17.48889224876291
terminus,17.48874652384
sung,17.48849211023149
category,17.48736777310824
ballroom,17.486795023382072
carrier,17.486740422323845
defeat,17.486030596869767
price,17.486029527662993
information,17.485466909685705
deployment,17.48523290329212
curriculum,17.48523290329212
biography,17.48462185492761
poet,17.48462185492761
cuisine,17.48462185492761
comment,17.484585881115127
irrigation,17.484585881115127
tissue,17.484585881115127
theorist,17.484585881115127
receiver,17.48446344294713
catch,17.48168762068832
architect,17.48143242236846
voting,17.481282575335584
scripture,17.480508394768748
armor,17.480508394768748
advertising,17.480508394768748
hip,17.480508394768748
tone,17.480508394768748
actress,17.480508394768748
noun,17.480508394768748
trip,17.480508394768748
input,17.48006266347532
.,17.48002370489253
newspaper,17.479255910797708
climate,17.479167194766397
king,17.479015851244384
consent,17.47859310362394
player,17.478228861005544
ball,17.47785379534404
funeral,17.476873222242922
botany,17.47683925692064
aluminum,17.47683925692064
street,17.476756844446975
legislature,17.476551779353628
poultry,17.476551779353628
tcm,17.47611224734996
lecture,17.475709753246
database,17.475709753246
migrate,17.4753329636372
water,17.475309532960438
creation,17.47526618268965
story,17.474249314061282
tape,17.47274298793071
camera,17.47274298793071
diesel,17.47274298793071
household,17.47274298793071
biology,17.47274298793071
disaster,17.47274298793071
yoga,17.47274298793071
opposition,17.47274298793071
migration,17.47274298793071
atom,17.47274298793071
island,17.472409321955702
name,17.472362976877413
cut,17.471767908551268
off,17.470888893590235
election,17.470696412563292
bird,17.47033798467186
literature,17.470281771570725
dog,17.470281771570725
kit,17.46999032507913
mention,17.46969294583632
figure,17.469082112262054
equinox,17.469080603920396
system,17.467950340089022
nation,17.46764325555372
coin,17.467487189529894
momentum,17.467487189529894
tablet,17.467487189529894
print,17.467487189529894
interest,17.46664282549033
ally,17.46553611628844
investigation,17.46553611628844
opportunity,17.46553611628844
auto,17.46553066752254
chamber,17.46553066752254
diet,17.464204570595143
venue,17.46324697587775
effect,17.462570091890782
tin,17.461886586624775
attitude,17.461886586624775
worker,17.45882809264875
bass,17.45882809264875
pollution,17.45882809264875
militia,17.45882809264875
gap,17.45882809264875
team,17.458270529091795
thought,17.458259332018137
decrease,17.457542208451333
metal,17.457062705366166
general,17.456788647975298
candidate,17.45669383617135
brand,17.456256287501706
arena,17.454252086640142
woman,17.45409321847398
lab,17.45256745787183
chain,17.45256745787183
soul,17.45256745787183
breach,17.452060944556315
veto,17.452047491178817
lp,17.451377597173554
calendar,17.451364986202258
cotton,17.45069911245309
product,17.450517441183752
formation,17.450242307612914
resemble,17.449952848957622
genocide,17.449279195248806
computer,17.448427092230702
prison,17.44670962603805
coal,17.44670962603805
reasoning,17.44670962603805
journalist,17.44670962603805
improvement,17.44670962603805
cause,17.44662068393136
punk,17.446392548595153
majority,17.446195687435843
flower,17.446188948766615
murder,17.446188948766615
era,17.445210493091764
divinity,17.444683768022628
hd,17.444683768022628
indo,17.444683768022628
kingdom,17.444683768022628
zinc,17.443371913639368
performance,17.44255705171287
gallery,17.44251452135101
theatre,17.44251452135101
wood,17.442406988644574
bombing,17.442094538721072
concern,17.44173265269489
monastery,17.44125137446097
latitude,17.440747428950257
wound,17.440747428950257
exit,17.440747428950257
gas,17.44015762882415
takeover,17.44004346987974
manager,17.43945939595631
grave,17.43878170412439
crop,17.438594580552955
level,17.43841699387562
confession,17.436466581070555
rod,17.436466581070555
a.,17.436466581070555
relay,17.436177811388287
clan,17.436051985174142
rocket,17.436051985174142
cult,17.436051985174142
destination,17.436051985174142
market,17.43578122311276
tv,17.435056142345594
way,17.434632970632066
inventor,17.434301309286155
uranium,17.434111092912786
administer,17.433540919528365
motor,17.433481369331496
subsidiary,17.432530661720552
assembly,17.43207126766304
designation,17.431188422930674
mammal,17.430821927031012
hobby,17.43056904117926
rest,17.42892499376981
leadership,17.42886089203505
smoke,17.428661129084944
tax,17.42855426286769
occupation,17.42809973489279
therapy,17.426598808454912
resistance,17.426598808454912
lamp,17.426598808454912
removal,17.426598808454912
musician,17.426598808454912
measure,17.42494060754577
child,17.424640728765898
chicken,17.42388111206279
confusion,17.42388111206279
chromosome,17.42388111206279
advice,17.42388111206279
fossil,17.423146644185536
violence,17.423146644185536
value,17.42292271627974
winner,17.42280097074038
guard,17.422638869055074
region,17.42199652623083
season,17.42169830320806
concrete,17.420929731142916
site,17.420865623630117
tag,17.420738684550603
liberal,17.420094165082514
slogan,17.419139911224388
symbolize,17.418373055506553
wrestler,17.4181509359135
usaf,17.417437778560355
ad,17.416829157852067
case,17.416665555603657
marine,17.41625134255067
elevator,17.41617687966952
founder,17.41617687966952
mistake,17.416035322122838
wavelength,17.414674893834253
emergence,17.414674893834253
theory,17.414546242145196
hardware,17.414517772532925
discovery,17.414253569894903
gene,17.414253569894903
history,17.413498002821566
plant,17.410908715531818
reason,17.41080266690715
enemy,17.410551285505207
neighborhood,17.410551285505207
pigment,17.410551285505207
symbol,17.410551285505207
grain,17.410551285505207
coat,17.410462439849653
corporation,17.40947682149988
capture,17.40881028540064
software,17.4079147957004
culture,17.40765686068172
organ,17.407029289155883
presidency,17.407029289155883
invention,17.407029289155883
distance,17.40681855549784
p,17.406379406627536
process,17.406149944336782
tower,17.405587542756688
controversy,17.405331686053835
ancestry,17.405331686053835
conquer,17.40459040578396
reduction,17.403674268004508
decade,17.403674268004508
possess,17.40198524630992
zoo,17.40073310710136
torque,17.40044965200077
mercury,17.399234888130035
crash,17.399140466565942
inherit,17.39901807981616
pact,17.3985292429645
weight,17.39742273715761
employment,17.39741823882308
passage,17.39741823882308
critic,17.39741823882308
passenger,17.39741823882308
concentrate,17.396916198580783
member,17.395941170357904
spot,17.395748368651354
duchy,17.39525190167763
hawking,17.395142691485688
ed,17.39450378542078
diamond,17.39450378542078
warehouse,17.39450378542078
environment,17.39449649892661
destruction,17.39449649892661
period,17.394124819445484
money,17.393832158608156
sort,17.393564901107418
traffic,17.39308313069305
institution,17.392618782346556
hub,17.391700021359927
relief,17.391700021359927
owner,17.391700021359927
struck,17.391646053218906
legend,17.39106797919264
text,17.390904078936714
harbor,17.390595821042357
danger,17.389020633308178
canal,17.388320734663573
response,17.388152214676513
budget,17.387722489444734
monarch,17.387722489444734
alter,17.38719081076462
philosophy,17.387013285957075
advance,17.386826508887665
grade,17.38652523635236
wine,17.386450869481745
asthma,17.386450869481745
circuit,17.386450869481745
correspond,17.38593188524772
brain,17.385824743622575
testing,17.385697117899333
telecommunications,17.385473375023565
format,17.384874297145412
branch,17.384194259935175
evolution,17.383983896546468
hair,17.383983896546468
sand,17.38379442972678
rain,17.383731302098575
empire,17.3825111159845
engine,17.381613447073338
religion,17.381613447073338
theology,17.381613447073338
isis,17.38096219087511
fleming,17.38096219087511
breed,17.379948908026847
rpm,17.379147980574633
pub,17.378226281862393
baptist,17.377073126016704
century,17.37610313136743
archbishop,17.376093528477487
ship,17.375931677579853
character,17.37425440487285
waste,17.373717213172796
shut,17.373623684182487
red,17.373213578113255
assistance,17.369124839300255
awakening,17.368416300059963
meat,17.36826811321747
definition,17.36820034337277
emperor,17.367951749881286
rating,17.36729151944553
variation,17.36729151944553
album,17.366694140414292
voltage,17.366187079151302
bond,17.365760314102733
energy,17.36567793640938
metaphysics,17.36556753919806
sector,17.365519261960955
invasion,17.36465505106058
revenue,17.36465505106058
retreat,17.36433261695602
reaction,17.363804956233768
prize,17.3637283956051
v,17.362494180052625
scheme,17.36214570315496
console,17.36214570315496
area,17.361378170698867
interface,17.36053879726294
declaration,17.35976125974484
job,17.358981710676964
gun,17.358981710676964
upgrade,17.358182680322642
style,17.358032773278858
grant,17.35757235877098
existence,17.357472078613867
connection,17.357472078613867
acute,17.357373717235006
country,17.357362079963195
speech,17.35673436038558
attendance,17.35627451437459
carbon,17.35600768630819
hour,17.3545864571791
failure,17.3545864571791
reality,17.3545864571791
variable,17.354439539159536
sailing,17.353641136353353
copper,17.353479237525168
date,17.353239736336437
alloy,17.353107473198357
mind,17.353107473198357
protein,17.353107473198357
producer,17.35186580970008
university,17.35161083158929
percent,17.351536601008505
variety,17.35056283744455
goal,17.35056283744455
height,17.35056283744455
pope,17.35046138482377
plane,17.350142590503133
indie,17.34904273861749
trend,17.348729788137863
today,17.34716093954972
source,17.3461714994257
missionary,17.345841173735437
incandescent,17.34569647847871
movie,17.345409368882688
element,17.34512414093763
discipline,17.34474405191972
self,17.344477381673865
document,17.34383091522353
orientation,17.34345123521593
bit,17.342693838422214
measurement,17.34235786027541
crown,17.341070384138888
authorized,17.340958201294786
walk,17.340916386945757
mosaic,17.340405733416176
substance,17.34029120784898
27th,17.340222830498934
production,17.34003837720324
income,17.339950690850305
select,17.339430413284248
filament,17.339289093464547
nickname,17.339045654794344
contestant,17.33831100025218
usage,17.33774894456303
month,17.334842500287387
advantage,17.334621797739867
language,17.333802043327335
legislation,17.333751383941028
cell,17.332900290934376
method,17.33273014351313
virgin,17.331822376304068
compression,17.331802241687278
somerset,17.330669270910942
behavior,17.330456497632703
letter,17.330456497632703
span,17.32975659438711
derby,17.329025488001523
fame,17.329025488001523
mill,17.329025488001523
convention,17.329025488001523
gesamtschule,17.329025488001523
liberty,17.329025488001523
lane,17.329025488001523
hill,17.329025488001523
presence,17.3281645937855
switch,17.32791581302896
scene,17.327860560252212
factor,17.327796353652285
immaculate,17.326987862367545
council,17.326727666037844
debt,17.325891418233343
earthquake,17.325320729611093
rose,17.32425563533165
southeast,17.323956273116337
west,17.322706394671386
lease,17.32208684767612
prohibit,17.32208684767612
basis,17.32206679528964
pressure,17.320846077971563
adolescent,17.320387001995236
philosopher,17.31970670804922
paper,17.318357777351824
growth,17.317719164158675
industry,17.31762898895627
whole,17.317615914495185
grossed,17.317038638869242
instrument,17.315278137921982
piece,17.31318523887687
birth,17.312052191014274
principal,17.311994418727856
identity,17.311169377860274
ruler,17.311169377860274
1st,17.310887677473456
disease,17.30989490799489
economy,17.30927894372859
purpose,17.30782429370249
population,17.30696667828191
settlement,17.306760474545978
portion,17.305514638131058
quality,17.305322036507906
belief,17.305125762429668
senator,17.304371160371595
aspect,17.30396455811715
north,17.30227766027223
year,17.301966489238573
freemasonry,17.300918905035587
author,17.300850704272445
answer,17.300283542608632
constant,17.29943635179436
programming,17.29918818764605
painting,17.29858851181402
celsius,17.298341027847364
evidence,17.298102990672003
memory,17.296123526436343
part,17.29519824500998
mining,17.294443019395835
animal,17.29409338110278
brigade,17.29406602330546
problem,17.292845388047766
alternative,17.291527987195703
position,17.2905097583139
idea,17.290203992116094
rate,17.288719328730718
plaza,17.288407512876656
structure,17.288101797838
status,17.28804361397759
earth,17.287663690946687
word,17.285976815149656
kind,17.28521532390108
event,17.284405167851126
recall,17.284140536832886
brewing,17.282472279446772
assembled,17.282246395097314
term,17.281606722959463
infrared,17.28112644067448
size,17.281125788985786
spelling,17.281009469676135
register,17.28074092688718
concept,17.2802531992003
limited,17.28018122654121
number,17.27963732429649
federation,17.27723139877422
timing,17.27591219625983
conduct,17.27584764641422
type,17.275841431412875
delta,17.275386817973352
military,17.274032618723126
justice,17.273406089074694
prepared,17.272283554976802
aesthetic,17.271525284962788
blue,17.26985937700949
south,17.269053680903163
telecom,17.268971132966207
masonry,17.268971132966207
carnivore,17.268971132966207
surprised,17.267038051735764
finish,17.265797427647122
sign,17.265251116044453
npos,17.264548461693682
advanced,17.262635656902
league,17.26133447448057
tuning,17.261071057333183
farming,17.261071057333183
caliphate,17.260813842803543
concentrated,17.2577020986002
association,17.257579463457084
elevated,17.256382530195232
soverign,17.25633140516342
married,17.255375620988858
coup,17.25222012288143
read,17.249860309865568
handed,17.249597291827403
express,17.24917555082137
under,17.249101913056087
grey,17.249099025573216
alpine,17.248014444417123
trans,17.247850905555453
dst,17.247774445592697
shipping,17.246993735539622
terrorist,17.245565132973226
bowl,17.244802860397943
lodge,17.241881618162704
classic,17.24045934185432
depart,17.240450593265276
romance,17.23854759085487
favorite,17.23845606638004
closing,17.23585387299366
karma,17.23538692612096
funding,17.23398555116043
encounter,17.232681996136996
recording,17.232327229974135
surrender,17.231500182361735
divine,17.231280319208505
shot,17.229981938278492
valley,17.22918761123188
symphony,17.22918761123188
triple,17.22784429237753
feeling,17.226930852479185
glacier,17.226521761124626
metro,17.225770189965587
relaxed,17.22576159314764
eagle,17.22386168694114
kick,17.218017136797947
top,17.217606205943042
embrace,17.217459255235557
need,17.2170841468538
pre,17.2165668281068
heating,17.216519329096577
cooper,17.213957065998784
mirror,17.213957065998784
oblast,17.213957065998784
confederation,17.213957065998784
uncle,17.213957065998784
middle,17.213950922159885
ignore,17.210528547806728
sun,17.208440579537857
complex,17.204221821003923
manufacturing,17.201951970956088
prime,17.200073566170907
cup,17.19866870280284
characteristic,17.196880034826084
closed,17.195783897043583
ranking,17.19561276806488
inhabit,17.194805119990598
pointed,17.19343696957338
treasury,17.19325948332915
fair,17.192824406899692
inter,17.192020438826013
mount,17.19186811861102
elect,17.19067491894387
shield,17.190547515636545
terminate,17.186682561873113
amino,17.184273470589048
metric,17.184273470589048
communion,17.17985293682326
stallman,17.17985293682326
fig,17.17985293682326
halogen,17.17985293682326
brief,17.179841827305097
latino,17.179783760036536
retired,17.17790704082749
edited,17.177630778139918
maritime,17.176010724906476
accuse,17.172762998924902
standardized,17.172558554536906
watch,17.17162064659996
left,17.170592614526292
surpass,17.165177551961722
seminary,17.16351997676737
melt,17.157885229364542
underground,17.154789341490194
min,17.154357700936256
sultan,17.154357700936256
junior,17.154185662955044
coordinate,17.153720603553708
pan,17.15280402952351
meaning,17.151798672664846
differentiate,17.149402620174932
jack,17.147643619412584
finished,17.146795803144443
socialist,17.14450702026808
fortune,17.143189047748447
aligned,17.142380092487656
i,17.14226174487483
start,17.141437616226927
put,17.138520990567773
uptown,17.138263990716908
manufacture,17.137851405884874
gray,17.13527093441164
spending,17.13413895065706
collaborate,17.131444386471728
bandwidth,17.131289112549716
sat,17.130909991157658
secretary,17.128780855013236
cold,17.12583547504413
reformed,17.12459176986873
euro,17.12251478030303
patented,17.121958340653613
centralized,17.118949121394962
immigrant,17.118651730268635
boulevard,17.117194754505125
teletype,17.117194754505125
arc,17.117194754505125
copd,17.117194754505125
improved,17.116629647900012
arrive,17.11658675888064
open,17.115039802589777
revised,17.114674533310172
return,17.113492560608112
guarantee,17.112995513225417
appalachian,17.112654069495743
look,17.11240264126215
paved,17.110561660525967
hurt,17.10940504330415
ministry,17.10369974115576
mean,17.099098424388355
specialized,17.097907248423013
southeastern,17.097325968206857
let,17.095195983725333
comic,17.09464608250287
enhanced,17.094238152803253
east,17.09315938190303
am,17.08986003435076
breeding,17.089225827652854
13th,17.089166552966574
gain,17.088478573823217
admiral,17.088379346562387
triangle,17.088379346562387
lds,17.084973886460453
wrestling,17.084874089930846
archive,17.084508984332242
consist,17.082642698334304
public,17.081106023568022
union,17.080727745070494
sail,17.08027778532616
ideal,17.078424472680503
guardian,17.07454680026472
armed,17.07157724574028
offer,17.07133765986513
warm,17.069388618375473
navy,17.068730972750487
beidou,17.061078846437837
endangered,17.05935620119761
rename,17.058308786232438
dutch,17.057075079845806
worry,17.05398455670528
pro,17.05341019070788
organized,17.047033024206815
repair,17.046925183646053
divide,17.044922398785623
polytechnic,17.04245257049888
square,17.04123909189751
streaming,17.040991919497394
disliked,17.039916971792177
papal,17.039137492776902
visited,17.03704846706615
trace,17.036606209359288
lent,17.03652870687681
w,17.03518346192093
represent,17.03404680956036
estonian,17.033708137772955
',17.032503478650725
collegiate,17.03076448975598
coconut,17.02927800185168
engaged,17.029228273226785
flora,17.02244387652351
adjective,17.021941645100554
discover,17.02152583032028
break,17.019929212425684
align,17.017181700899542
gross,17.01536693632334
compressed,17.01475006350862
goring,17.010592019919308
rabbi,17.010592019919308
transform,17.0077483894786
signify,17.004230523787843
merge,17.003663504724152
inspire,17.003601803592513
perfect,16.99948720972408
sultanate,16.998755925108675
revolutionary,16.998219177026257
wild,16.99732726654049
communist,16.99258973766701
inherited,16.991152608985402
draw,16.98924968638093
parish,16.988553708975797
close,16.98801337161183
popper,16.987971766234832
fed,16.987644607623942
chancellor,16.98721157854757
polish,16.98689075023307
quit,16.98638942174323
annex,16.98439031589986
republic,16.98237713791411
conclude,16.982055473032304
isolated,16.98182952472797
derive,16.981703333818885
cantonese,16.98030060168554
contemporary,16.98003219114765
third,16.97772900787981
grouping,16.976193907853286
ft,16.975180381775974
singing,16.974396343405836
arid,16.974296645627625
specify,16.97374988011347
neo,16.971798488907595
visit,16.971781796054568
wish,16.96919626164103
slow,16.968374390564872
noted,16.965609849654985
handling,16.96516717580557
horn,16.96495691059273
fort,16.96495691059273
play,16.964323954473624
reclaim,16.96396090200477
beat,16.960579452063644
ce,16.959586347862945
rebuilt,16.956821990625436
hope,16.95435009557165
antibiotic,16.95434873491609
ultraviolet,16.95434873491609
relate,16.95431978337674
ride,16.954283669477626
learned,16.953976428554387
construct,16.952272881166724
bureau,16.95211171854789
numbered,16.95208595942205
coreless,16.950080183458805
preferred,16.948599740609662
latin,16.947877692593128
conservative,16.945529540126937
focused,16.945384972109068
move,16.944964887936496
dominate,16.94417504567605
perceive,16.94392531334198
mid,16.939447338495796
boost,16.937049185765545
healing,16.933516735692777
anglican,16.932132923006066
merged,16.930614056600678
discouraged,16.92843321600092
convert,16.92712610412834
extended,16.926907222545736
electronics,16.92630842700501
papermaking,16.926152415463463
szlachta,16.924922661560593
continental,16.924878540013125
affect,16.919589067211444
detailed,16.917388163506963
kidnapping,16.916071991069707
melting,16.915409299945154
yuan,16.91492692917396
promised,16.914741200998602
eastern,16.913605472170186
hold,16.912885189979416
green,16.912675638521243
commonwealth,16.90857985637331
superior,16.908140640737294
giant,16.906123083456087
royal,16.904677002677257
ny,16.904198955220544
lamb,16.904198955220544
donkey,16.904198955220544
lexicon,16.904198955220544
judiasm,16.901781695247482
situated,16.901506303505915
roman,16.899572859737276
civil,16.898397357645145
condemn,16.894678072494543
conquered,16.893283521146977
confederate,16.891587007929957
black,16.89133101758984
total,16.891138998773222
6th,16.89106323738782
fertile,16.88699207529607
masonic,16.886967089925395
swift,16.886813212493124
mad,16.886813212493124
apostolic,16.886813212493124
iberian,16.88680221006787
commemorate,16.886712036873647
new,16.886683225194076
national,16.886645206734
teaching,16.886572766737494
saving,16.885738705052383
scottish,16.884942845018067
anglo,16.88459614430345
orthodox,16.883927117642635
olympic,16.883909808562514
valencian,16.88365082604052
american,16.88330716021877
nationalist,16.883303473839078
saharan,16.8829135452835
interdisciplinary,16.8829135452835
russo,16.8829135452835
sweet,16.8829135452835
tripartite,16.8829135452835
demographic,16.882777186723423
key,16.88132205475479
evangelical,16.880876304111215
hall,16.879213132741043
human,16.87890152790153
hearing,16.878887055288125
catholic,16.87767066094574
great,16.877059254662583
inn,16.87685182710956
bath,16.876796140131265
op,16.876796140131265
sky,16.876796140131265
ecumenical,16.876107502969724
native,16.87604010279896
quranic,16.87557694235004
sephardic,16.87557694235004
sustainable,16.87402997323736
caribbean,16.87402997323736
electoral,16.87323705427329
dark,16.872999847889233
paramount,16.872467576394513
imperial,16.871279397661624
mobile,16.87050123833404
paleolithic,16.870289919440783
daily,16.87008264901401
help,16.869460923682876
continued,16.86708462544742
akkadian,16.867074301027788
bulgarian,16.867074301027788
semi,16.867059593598622
germanic,16.866672135598783
soviet,16.865564098707345
taiwanese,16.864831597965374
english,16.864201363865224
aboriginal,16.86394942403134
persian,16.86337337528261
indian,16.862542820514385
+,16.860935037792334
landing,16.860725835053437
british,16.860413027050452
extract,16.859577694694373
reading,16.858883449949435
carolingian,16.85818221708215
astronomical,16.858042451939582
dean,16.85610360472165
yellow,16.855761354161654
winding,16.854573055237005
autonomous,16.854217793399663
baltic,16.854217793399663
fly,16.85414139795907
romanesque,16.852747481953497
babylonian,16.852632536594985
napoleonic,16.85151151923735
duchamp,16.851126027793303
lady,16.851126027793303
cafe,16.851126027793303
basilica,16.851126027793303
twain,16.851126027793303
arcade,16.851126027793303
peel,16.851126027793303
northern,16.845924638168842
experienced,16.8454166300858
rolling,16.844754234613454
philippine,16.844688299758097
planning,16.84455727547037
committed,16.84263149521702
slavic,16.842233813567887
weekly,16.84131703690612
marked,16.84056499137416
monarchs,16.83942258286705
neolithic,16.83919528205478
worth,16.8390030021703
international,16.83893282976935
turn,16.838441463831
serbian,16.837928163361525
phantom,16.837397383691112
like,16.836742531580487
presbyterian,16.83639927211343
fight,16.83409225782168
deep,16.833119994986856
occupy,16.830964322949505
golden,16.82975890848617
stated,16.829256295769987
belgian,16.826268460747457
joint,16.824948806249903
byzantine,16.82436686617683
secure,16.82266153662671
writing,16.820460023313682
dominican,16.820162495389948
devoted,16.820136836946315
irish,16.81972715589655
arabian,16.819663282715318
balkan,16.81909691622345
innocent,16.81909691622345
tenth,16.818168792504636
macedonian,16.817664100167107
evolve,16.81620089780487
gothic,16.81468068574056
translate,16.81440002703976
fused,16.814228483069314
qualified,16.814179381199168
somali,16.813724111017347
save,16.813662668965755
direct,16.811960518551547
commissioned,16.811597973459698
french,16.811189831994103
infinite,16.810206544943625
populated,16.810099118988912
descend,16.809232997590954
implement,16.807999935505602
broadcasting,16.807134279598444
korean,16.806131764177763
finland,16.80436072022355
ms,16.80436072022355
cedar,16.80436072022355
creed,16.80436072022355
medical,16.803908302627157
creative,16.803796083550566
young,16.800577431360143
encouraged,16.800149492951938
drilling,16.79953974509387
western,16.79825484034555
suppress,16.798015108039387
cretaceous,16.795198810882376
societal,16.794025453231363
licensed,16.794000478470316
met,16.793803148070456
smart,16.79256154801843
finnish,16.792181214508602
republican,16.792181214508602
galician,16.792181214508602
parliamentary,16.791937161931934
buddhism,16.791505852883652
additive,16.791254489697756
christian,16.79023990712264
compare,16.79008960174242
seperate,16.78895306687259
violate,16.78581435419977
freed,16.785585232442337
fourth,16.78454676330183
ukrainian,16.784412396741185
linear,16.783836301642932
central,16.783792332798626
russian,16.782581728156597
minimum,16.782078732095425
encoding,16.78146152921621
african,16.780663735410375
win,16.779510157749524
accomplish,16.779300023600797
smoking,16.779015057002354
recieve,16.77649366430644
hungarian,16.776320015325094
fifth,16.77567717437238
reject,16.77557144673418
aerial,16.774699958576043
relative,16.774195892076886
call,16.774068031856054
stop,16.771903634477596
generate,16.771512981862447
sunni,16.770217493319038
ranked,16.769875955483183
opening,16.768383362282428
civic,16.76581299211082
scored,16.765805697789435
provincial,16.76502137498487
periodic,16.76502137498487
congolese,16.76502137498487
canton,16.76282980646983
leopold,16.76282980646983
du,16.76282980646983
patriarch,16.76282980646983
latter,16.762063534057546
live,16.761523025475416
cook,16.76093053077671
holocaust,16.760695615608686
little,16.75983570976277
outer,16.759670648681837
upper,16.758273204791713
potential,16.75774642883477
antarctic,16.75708464723689
u,16.75628337365353
determined,16.75605976625704
understanding,16.755365124882896
renaissance,16.755074034578747
greek,16.75432335012183
thinking,16.754033071612703
double,16.75367132550127
homosexual,16.752992514820374
preserve,16.75167059835406
unicode,16.749842753418605
suited,16.748748589784537
britian,16.74847367627231
atlas,16.74837476373178
beautiful,16.748211958306626
white,16.747823682646377
publishing,16.74735750008518
contain,16.74719282177547
federal,16.746858831939043
universal,16.746731643004583
moved,16.74638139987265
dislike,16.746123056092017
recommended,16.74472878668507
blame,16.743509331087438
namibian,16.742660036012527
old,16.742383217062514
exclude,16.7419060212139
safe,16.740648562454478
democratic,16.740202126861625
eritrean,16.739895321741237
developed,16.739637210318485
collapsed,16.739273696540955
tidal,16.738240272920798
entered,16.73764755577331
del,16.73762547710952
felt,16.737340152553497
electrified,16.73693123823496
transcribed,16.73693123823496
forced,16.73619449615877
windows,16.73590805677212
disabled,16.73549054452063
mexican,16.73530519370828
observe,16.733376056852272
reflect,16.733079428723038
institute,16.732852008987354
mod,16.732723477112586
twentieth,16.73164979586478
celtic,16.73164979586478
yaroslav,16.727515197222075
fricative,16.726548752032503
check,16.725973096444477
greco,16.725687903137437
push,16.725345936467885
stay,16.724915461640308
appropriate,16.72413149205944
dry,16.72408849016804
orient,16.723915245823857
noble,16.722435891034447
tibetan,16.72232274190058
civilian,16.720998929731085
fifteenth,16.720998929731085
friendly,16.72077883929045
honored,16.718932989406703
hidden,16.717165799171568
european,16.715715363561603
experimental,16.71540005118471
convinced,16.71519453648528
portuguese,16.714164386809532
ridge,16.71416209964017
beginning,16.71057733036605
react,16.709551808257515
arab,16.708543009077466
lgbt,16.70758146747056
hebrew,16.707431392380652
unlimited,16.70648364126803
reveal,16.704981164127474
backing,16.704463229309198
mixed,16.702592720297105
said,16.70257996895779
spanish,16.702578316976112
amateur,16.702541644641546
occupied,16.70199382185202
undergraduate,16.701897125974853
auxiliary,16.69950667968184
canadian,16.698622523158
employ,16.698328014703783
technical,16.6958221893422
southern,16.6958221893422
muslim,16.69533255182124
empress,16.692897418802964
muse,16.69226153739402
swan,16.69226153739402
states,16.692079664360946
descended,16.69139295291546
real,16.690509191873673
julian,16.68912360513037
supported,16.68879417475877
queen,16.68866231659358
acted,16.688590884272994
accounted,16.688556430287697
